Store,Date,Time,Term,Trans,SNAP_ID,Total Spent with SNAP,Total Spent on Fruit & Vegatables,Total Spent on Other Items,Value of Coupons Issued,Count of Coupons Issued,CASH,CHECKS,EBT,EBT-OTHER,WIC,CREDIT CARDS,DEBIT CARDS,OTHER TENDERS
1,20201203,140250,4,16,5151,87.55,9.93,77.62,5,1,0,0,87.55,0,0,0,0,0
1,20201203,142850,4,35,199,28.86,6.96,21.9,5,1,0,0,28.86,0,0,0,0,0
1,20201203,145346,5,99,7517,126.83,23.65,119.67,10,1,0,0,126.83,0,0,16.49,0,0
1,20201203,145657,5,100,3285,117.71,16.27,101.44,10,1,0,0,117.71,0,0,0,0,0
1,20201203,151442,2,104,2666,51.71,22.39,29.32,10,1,0,0,51.71,0,0,0,0,0
1,20201203,161023,5,136,1404,48.4,9.54,38.86,5,1,0,0,48.4,0,0,0,0,0
1,20201203,161900,5,141,1106,54.98,6.98,48,5,1,0,0,54.98,0,0,0,0,0
1,20201203,163650,2,147,2825,95.97,35.32,70.35,10,1,0,0,95.97,0,0,0,9.7,0
1,20201203,170301,3,259,2490,72.98,26.34,46.64,10,1,0,0,72.98,0,0,0,0,0
1,20201203,175715,4,121,1760,46.57,20.85,25.72,10,1,0,0,46.57,0,0,0,0,0
1,20201203,180834,3,327,2600,11.32,12.81,-1.49,10,1,0,0,11.32,0,0,0,0,0
1,20201203,200104,3,398,8054,104.5,23.17,81.33,10,1,0,0,104.5,0,0,0,0,0
2,20201203,102108,3,112,6183,98.81,14.95,83.86,10,1,0,0,98.81,0,0,0,0,0
2,20201203,135106,3,287,9048,6.74,5.54,1.2,5,1,0,0,6.74,0,0,0,0,0
2,20201203,145012,3,325,9323,39.49,16.25,30.05,10,1,6.81,0,39.49,0,0,0,0,0
2,20201203,150619,3,332,976,16.66,6.06,10.6,5,1,0,0,16.66,0,0,0,0,0
2,20201203,151026,3,335,3010,160.21,7.99,152.22,5,1,0,0,160.21,0,0,0,0,0
2,20201203,212321,1,246,9565,58.46,5.3,53.16,5,1,0,0,58.46,0,0,0,0,0
4,20201203,111808,6,25,2176,81.71,14.06,67.65,10,1,0,0,81.71,0,0,0,0,0
4,20201203,132725,6,102,2853,130.05,7.63,152.05,5,1,0,0,130.05,0,0,29.63,0,0
4,20201203,133724,6,107,4724,148.66,28.18,120.48,10,1,0,0,148.66,0,0,0,0,0
4,20201203,135035,6,115,1690,58.53,11.22,47.31,10,1,0,0,58.53,0,0,0,0,0
4,20201203,161830,3,220,5937,160.56,7.98,152.58,5,1,0,0,160.56,0,0,0,0,0
4,20201203,163008,6,205,5007,88.75,14.18,74.57,10,1,0,0,88.75,0,0,0,0,0
4,20201203,180007,2,82,9238,27.17,10.1,17.07,10,1,0,0,27.17,0,0,0,0,0
4,20201203,180010,4,147,4985,5.29,13.03,47.5,5,1,0,0,5.29,0,11.45,0,43.79,0
4,20201203,181028,2,86,2905,209.3,15.56,193.74,10,1,0,0,209.3,0,0,0,0,0
4,20201203,182411,3,235,3232,126.75,28.38,118.64,10,1,0,0,126.75,0,20.27,0,0,0
4,20201203,201234,2,143,4084,58.68,8.56,60.2,5,1,0.08,0,58.68,0,0,0,0,10
6,20201203,64849,1,9,4694,49.44,5.58,43.86,5,1,0,0,49.44,0,0,0,0,0
6,20201203,71521,1,16,8625,58.92,7.18,51.74,5,1,0,0,58.92,0,0,0,0,0
6,20201203,73005,1,19,9379,29.87,11.34,18.53,10,1,0,0,29.87,0,0,0,0,0
6,20201203,81828,4,34,9048,89.94,16.56,77.66,10,1,4.28,0,89.94,0,0,0,0,0
6,20201203,105646,2,104,2048,15.5,8.43,7.07,5,1,0,0,15.5,0,0,0,0,0
6,20201203,110727,4,141,3548,137.48,12.48,160.71,10,1,0,0,137.48,0,11.15,0,24.56,0
6,20201203,111856,1,38,6689,173.99,12.59,161.4,10,1,0,0,173.99,0,0,0,0,0
6,20201203,112708,3,2,8712,51,12.73,48.26,10,1,9.99,0,51,0,0,0,0,0
6,20201203,123455,2,169,4562,82.22,10.26,74.63,10,1,0,0,82.22,0,0,0,2.67,0
6,20201203,141721,1,91,9000,64.12,29.39,34.73,10,1,0,0,64.12,0,0,0,0,0
6,20201203,143604,6,32,9143,133.89,57.08,84.31,10,1,-20,0,133.89,0,0,0,27.5,0
6,20201203,145400,6,39,3363,60.15,7.22,52.93,5,1,0,0,60.15,0,0,0,0,0
6,20201203,145941,2,223,3217,41.31,6.7,57.91,5,1,3.57,0,41.31,0,19.73,0,0,0
6,20201203,152020,6,50,4320,207.61,30.97,176.64,10,1,0,0,207.61,0,0,0,0,0
6,20201203,152357,2,235,3123,142.01,54.76,87.25,10,1,0,0,142.01,0,0,0,0,0
6,20201203,152558,2,236,7704,87.56,20.16,67.4,10,1,0,0,87.56,0,0,0,0,0
6,20201203,161934,1,131,9849,60.65,9.27,51.38,5,1,0,0,60.65,0,0,0,0,0
6,20201203,172339,4,310,2127,174.55,6.08,168.47,5,1,0,0,174.55,0,0,0,0,0
6,20201203,174636,6,133,3170,58.84,19.92,38.92,10,1,0,0,58.84,0,0,0,0,0
6,20201203,175242,6,140,1420,41.78,6.26,35.52,5,1,0,0,41.78,0,0,0,0,0
6,20201203,175801,6,146,7215,84.25,12.56,74.25,10,1,2.56,0,84.25,0,0,0,0,0
6,20201203,180616,6,150,8234,73.16,16.65,66.51,10,1,0,0,73.16,0,0,0,0,10
6,20201203,180912,4,356,1333,50.05,8.66,46.09,5,1,0,0,50.05,0,0,0,4.7,0
6,20201203,184023,3,109,2419,27.71,11.58,16.13,10,1,0,0,27.71,0,0,0,0,0
6,20201203,191645,3,123,5741,54.41,7.28,69.88,5,1,0,0,54.41,0,0,0,22.75,0
6,20201203,205214,3,189,533,33.66,6.54,27.12,5,1,0,0,33.66,0,0,0,0,0
9,20201203,100905,7,23,6903,17.54,6.54,26.96,5,1,15.96,0,17.54,0,0,0,0,0
9,20201203,121508,5,13,78,63.44,16.14,53.68,10,1,0,0,63.44,0,0,6.38,0,0
9,20201203,121636,1,33,1392,89.88,8.94,80.94,5,1,0,0,89.88,0,0,0,0,0
9,20201203,142839,8,69,229,107.36,8.65,98.71,5,1,0,0,107.36,0,0,0,0,0
9,20201203,152336,5,108,6077,46.68,7.99,38.69,5,1,0,0,46.68,0,0,0,0,0
9,20201203,173338,2,211,508,30.62,7.28,52.01,5,1,10,18.67,30.62,0,0,0,0,0
9,20201203,180101,1,182,1840,22.47,12.99,40.33,10,1,0,0,22.47,0,0,30.85,0,0
9,20201203,205447,4,220,9653,144.39,55.54,88.85,10,1,0,0,144.39,0,0,0,0,0
9,20201203,211130,1,252,1358,5.6,17.84,45.35,5,1,0,0,5.6,0,57.59,0,0,0
10,20201203,115223,3,184,2017,175.11,21.15,153.96,10,1,0,0,175.11,0,0,0,0,0
10,20201203,125207,3,234,3386,183.43,7.3,211.34,5,1,0,0,183.43,0,0,0,35.21,0
10,20201203,132115,7,208,5535,41.36,16.92,30.59,10,1,-50,0,41.36,0,0,0,56.15,0
10,20201203,144328,7,271,7788,11.9,5.93,5.97,5,1,0,0,11.9,0,0,0,0,0
10,20201203,160028,3,335,1728,149.72,13.57,155.35,10,1,0,0,149.72,0,0,19.2,0,0
10,20201203,161652,8,281,3143,45.69,9.98,39.97,5,1,4.26,0,45.69,0,0,0,0,0
10,20201203,180501,4,204,1298,45.01,7.5,37.51,5,1,0,0,45.01,0,0,0,0,0
10,20201203,182938,3,451,329,127.84,29.23,98.61,10,1,0,0,127.84,0,0,0,0,0
1,20201204,101758,2,92,1237,28.12,13.9,14.22,10,1,0,0,28.12,0,0,0,0,0
1,20201204,102125,1,55,9748,70.94,19.67,51.27,10,1,0,0,70.94,0,0,0,0,0
1,20201204,113212,2,136,8016,66.4,30.3,36.1,10,1,0,0,66.4,0,0,0,0,0
1,20201204,115029,2,153,5414,148.61,17.01,160.32,10,1,0,0,148.61,0,0,0,28.72,0
1,20201204,133724,4,76,771,24.16,13.33,10.83,10,1,0,0,24.16,0,0,0,0,0
1,20201204,135802,4,85,8204,163.62,19.95,153.86,10,1,0,0,163.62,0,0,0,10.19,0
1,20201204,142004,5,55,2840,175.29,18.36,156.93,10,1,0,0,175.29,0,0,0,0,0
1,20201204,144008,1,109,6685,51.85,8.45,45.74,5,1,0,0,51.85,0,0,0,2.34,0
1,20201204,164744,3,57,7259,19,23.3,34.67,10,1,0,0,19,0,36.3,2.67,0,0
1,20201204,165611,5,117,8828,97.37,16.97,80.4,10,1,0,0,97.37,0,0,0,0,0
1,20201204,175623,1,123,7942,38.75,11.42,27.33,10,1,0,0,38.75,0,0,0,0,0
1,20201204,180401,3,134,4142,39.45,5.6,42.67,5,1,0,0,39.45,0,0,8.82,0,0
1,20201204,181341,3,140,2265,55.71,24.43,31.28,10,1,0,0,55.71,0,0,0,0,0
1,20201204,193059,3,200,3822,34.86,9.38,25.48,5,1,0,0,34.86,0,0,0,0,0
2,20201204,100152,1,133,726,40.4,8.1,51.48,5,1,0,0,40.4,0,0,0,19.18,0
2,20201204,111710,6,9,8680,75,5.11,157.62,5,1,87.73,0,75,0,0,0,0,0
2,20201204,115745,5,57,5178,26.96,11.77,20.72,10,1,0,0,26.96,0,0,5.53,0,0
2,20201204,123552,5,80,3597,59.5,12.02,47.48,10,1,0,0,59.5,0,0,0,0,0
2,20201204,134410,7,116,1361,24.45,22.62,1.83,10,1,0,0,24.45,0,0,0,0,0
2,20201204,140806,3,152,8111,72.65,9.1,63.55,5,1,0,0,72.65,0,0,0,0,0
2,20201204,143111,5,126,1676,324.18,30.46,306.82,10,1,0,0,324.18,0,0,0,13.1,0
2,20201204,143454,7,149,9966,47.36,10.52,43.64,10,1,0,0,47.36,0,0,0,6.8,0
2,20201204,143809,5,127,1676,159.47,54.99,273.73,10,1,169.25,0,159.47,0,0,0,0,0
2,20201204,153913,6,137,6458,34.03,8.02,94.03,5,1,0,0,34.03,0,0,0,0,68.02
2,20201204,162235,6,154,2671,21.33,8.68,12.65,5,1,0,0,21.33,0,0,0,0,0
2,20201204,171401,6,171,8164,113.3,6.98,106.32,5,1,0,0,113.3,0,0,0,0,0
2,20201204,171841,3,203,4587,54.89,8.49,46.4,5,1,0,0,54.89,0,0,0,0,0
4,20201204,73315,3,21,4539,31.3,20.34,10.96,10,1,0,0,31.3,0,0,0,0,0
4,20201204,91917,5,12,778,57.68,26.08,31.6,10,1,0,0,57.68,0,0,0,0,0
4,20201204,112523,3,134,1394,26.57,8.25,18.32,5,1,0,0,26.57,0,0,0,0,0
4,20201204,115249,5,83,4591,171.56,22.53,149.03,10,1,0,0,171.56,0,0,0,0,0
4,20201204,122358,5,102,8958,16,22.17,6.27,10,1,0,0,16,0,0,0,12.44,0
4,20201204,131805,5,129,3281,108.25,9.95,98.3,5,1,0,0,108.25,0,0,0,0,0
4,20201204,142531,3,228,9333,189.02,16.7,172.32,10,1,0,0,189.02,0,0,0,0,0
4,20201204,150358,1,11,5009,134.93,20.69,114.24,10,1,0,0,134.93,0,0,0,0,0
4,20201204,151204,4,137,7203,50.92,20.8,30.12,10,1,0,0,50.92,0,0,0,0,0
4,20201204,162501,3,262,2391,68.81,18.62,50.19,10,1,0,0,68.81,0,0,0,0,0
4,20201204,163104,3,265,4163,72.56,6.18,66.38,5,1,0,0,72.56,0,0,0,0,0
4,20201204,173013,5,218,7137,119.04,13.7,105.34,10,1,0,0,119.04,0,0,0,0,0
4,20201204,191523,3,350,5826,6.83,6.83,0,5,1,0,0,6.83,0,0,0,0,0
4,20201204,192130,1,72,6170,10.35,6,4.35,5,1,0,0,10.35,0,0,0,0,0
4,20201204,202605,1,92,6485,60.3,18.39,41.91,10,1,0,0,60.3,0,0,0,0,0
4,20201204,214144,1,129,4547,211.49,19.51,224.58,10,1,0,0,211.49,0,0,0,32.6,0
6,20201204,85034,2,10,4904,72.36,13.96,58.4,10,1,0,0,72.36,0,0,0,0,0
6,20201204,101155,2,61,3662,26.16,20.01,6.15,10,1,0,0,26.16,0,0,0,0,0
6,20201204,103902,1,57,6462,23.14,7.98,15.16,5,1,0,0,23.14,0,0,0,0,0
6,20201204,104414,1,60,3419,47.35,25.42,30.22,10,1,0,0,47.35,0,0,8.29,0,0
6,20201204,110431,6,117,5999,165.09,25.02,156.67,10,1,16.6,0,165.09,0,0,0,0,0
6,20201204,110833,6,119,5062,79.74,11.65,68.09,10,1,0,0,79.74,0,0,0,0,0
6,20201204,114519,4,5,7165,33.01,17.25,15.76,10,1,0,0,33.01,0,0,0,0,0
6,20201204,121346,6,170,4989,67.82,5.38,68.88,5,1,6.44,0,67.82,0,0,0,0,0
6,20201204,122702,5,10,1602,8.45,14.56,-6.11,5,1,0,0,8.45,0,0,0,0,0
6,20201204,124949,1,97,891,43.2,8.87,39.7,5,1,0,0,43.2,0,0,0,5.37,0
6,20201204,130353,4,35,5031,136.3,5.98,130.32,5,1,0,0,136.3,0,0,0,0,0
6,20201204,134657,4,43,5967,276,26.06,277.37,10,1,0,0,276,0,0,0,27.07,0.36
6,20201204,140553,2,176,2682,13.77,5.78,7.99,5,1,0,0,13.77,0,0,0,0,0
6,20201204,140843,4,56,9670,126.21,30.4,95.81,10,1,0,0,126.21,0,0,0,0,0
6,20201204,143617,3,41,9670,90.5,5.99,84.51,5,1,0,0,90.5,0,0,0,0,0
6,20201204,143639,2,190,2777,105.98,10.91,98.44,10,1,3.37,0,105.98,0,0,0,0,0
6,20201204,145319,4,74,6320,225.14,9.68,215.46,5,1,0,0,225.14,0,0,0,0,0
6,20201204,152610,4,95,5769,66.14,13.99,61.79,10,1,0,0,66.14,0,0,0,9.64,0
6,20201204,153055,2,218,6482,86.9,20.22,66.68,10,1,0,0,86.9,0,0,0,0,0
6,20201204,154334,2,227,573,17.7,6.64,11.06,5,1,0,0,17.7,0,0,0,0,0
6,20201204,160616,3,89,8128,92.7,20.28,76.56,10,1,4.14,0,92.7,0,0,0,0,0
6,20201204,165124,2,278,818,99.57,5.68,103.52,5,1,9.63,0,99.57,0,0,0,0,0
6,20201204,165313,3,110,7329,68.33,24.86,43.47,10,1,0,0,68.33,0,0,0,0,0
6,20201204,170416,2,285,364,154.43,20.82,155.05,10,1,21.44,0,154.43,0,0,0,0,0
6,20201204,173036,2,302,1512,76.13,7.98,68.15,5,1,0,0,76.13,0,0,0,0,0
6,20201204,182521,4,153,5083,129.75,17.93,119.58,10,1,7.76,0,129.75,0,0,0,0,0
6,20201204,183732,3,179,5810,49.38,12.22,37.16,10,1,0,0,49.38,0,0,0,0,0
6,20201204,194707,2,389,4187,82,36.64,130.47,10,1,0,0,82,0,0,0,85.11,0
6,20201204,201058,2,398,666,511.11,16.85,494.26,10,1,0,0,511.11,0,0,0,0,0
9,20201204,71207,1,7,7528,32.34,8.78,29.08,5,1,5.52,0,32.34,0,0,0,0,0
9,20201204,95350,7,17,8393,131.78,8.78,123,5,1,0,0,131.78,0,0,0,0,0
9,20201204,113838,7,63,8614,265,50.31,247.36,10,1,32.67,0,265,0,0,0,0,0
9,20201204,115613,6,22,5602,12.46,13.97,-1.51,10,1,0,0,12.46,0,0,0,0,0
9,20201204,115807,6,23,2817,22.35,15.38,6.97,10,1,0,0,22.35,0,0,0,0,0
9,20201204,121457,6,31,8977,112.75,17.94,135.78,10,1,1.23,0,112.75,0,19.74,0,0,20
9,20201204,123825,8,103,8141,26.96,12.96,33.01,10,1,0,0,26.96,0,0,19.01,0,0
9,20201204,140947,5,9,167,149.56,27.15,128.85,10,1,6.44,0,149.56,0,0,0,0,0
9,20201204,155317,3,56,6760,67,67,0,10,1,0,0,67,0,0,0,0,0
9,20201204,162716,4,153,2331,173.19,14.42,167.84,10,1,0,0,173.19,0,0,9.07,0,0
9,20201204,170022,6,135,5938,90.73,9.08,81.65,5,1,0,0,90.73,0,0,0,0,0
9,20201204,182654,2,221,831,182.89,19.13,178.52,10,1,0,0,182.89,0,0,14.76,0,0
9,20201204,195318,3,221,606,91.62,30.67,60.95,10,1,0,0,91.62,0,0,0,0,0
10,20201204,104809,8,129,5903,99.26,16.42,124.67,10,1,0,0,99.26,0,0,0,41.83,0
10,20201204,105943,2,56,4383,32.24,7.72,27.71,5,1,3.19,0,32.24,0,0,0,0,0
10,20201204,112653,8,168,585,56.42,19.42,37,10,1,0,0,56.42,0,0,0,0,0
10,20201204,121153,8,206,3143,20.39,17.57,11.82,10,1,0,0,20.39,0,9,0,0,0
10,20201204,125157,8,231,582,214.97,29.22,188.09,10,1,2.34,0,214.97,0,0,0,0,0
10,20201204,131634,3,151,477,74.17,7.52,66.65,5,1,0,0,74.17,0,0,0,0,0
10,20201204,134254,2,182,4801,64.82,10.33,57.86,10,1,0,0,64.82,0,0,3.37,0,0
10,20201204,135747,2,195,2924,115.55,6.99,145.95,5,1,0,37.39,115.55,0,0,0,0,0
10,20201204,143023,2,222,4167,31,9.19,29.23,5,1,7.42,0,31,0,0,0,0,0
10,20201204,152448,7,204,7595,46.2,31.02,15.18,10,1,0,0,46.2,0,0,0,0,0
10,20201204,170058,4,137,5724,30.44,16.25,20.49,10,1,6.3,0,30.44,0,0,0,0,0
10,20201204,172120,7,234,9264,210.79,10,213.95,10,1,0,0,210.79,0,0,13.16,0,0
10,20201204,172957,4,164,1535,55.7,9.86,80.06,5,1,0,0,55.7,0,0,34.22,0,0
10,20201204,173416,5,206,9164,58.15,8.85,49.3,5,1,0,0,58.15,0,0,0,0,0
10,20201204,182303,4,187,8015,160.21,15.06,145.15,10,1,0,0,160.21,0,0,0,0,0
10,20201204,205525,2,401,8005,63.39,12.32,94.73,10,1,0,0,63.39,0,0,43.66,0,0
10,20201204,212224,2,408,4202,30.85,14.38,16.47,10,1,0,0,30.85,0,0,0,0,0
1,20201205,84217,3,6,860,15.52,13.77,1.75,10,1,0,0,15.52,0,0,0,0,0
1,20201205,142132,1,195,8422,79.93,20.97,58.96,10,1,0,0,79.93,0,0,0,0,0
1,20201205,145024,2,99,3237,60.09,17.04,43.05,10,1,0,0,60.09,0,0,0,0,0
1,20201205,151454,4,67,4123,94.01,17.9,76.11,10,1,0,0,94.01,0,0,0,0,0
1,20201205,153110,4,75,4671,88.44,17.22,71.22,10,1,0,0,88.44,0,0,0,0,0
1,20201205,175732,4,143,5801,56.58,17.73,46.84,10,1,0,0,56.58,0,0,7.99,0,0
2,20201205,92942,3,39,9510,82,9.53,168.34,5,1,0,0,82,0,0,95.87,0,0
2,20201205,122051,3,111,1493,248.46,18.02,230.44,10,1,0,0,248.46,0,0,0,0,0
2,20201205,124240,7,85,6643,198.67,29.29,169.38,10,1,0,0,198.67,0,0,0,0,0
2,20201205,132745,5,110,3412,28.62,13.55,15.07,10,1,0,0,28.62,0,0,0,0,0
2,20201205,132919,35,46,8802,37.49,19.55,17.94,10,1,0,0,37.49,0,0,0,0,0
2,20201205,133722,7,110,1655,38.97,5.83,33.14,5,1,0,0,38.97,0,0,0,0,0
2,20201205,162404,4,99,876,195.04,6.99,209.07,5,1,11,0,195.04,0,0,10.02,0,0
2,20201205,185517,3,168,3492,101.28,18.5,91.67,10,1,0,0,101.28,0,0,0,8.89,0
2,20201205,214709,1,332,7757,75.59,9.78,128.53,5,1,0,0,75.59,0,0,62.72,0,0
4,20201205,103440,5,19,7582,58.19,16.38,41.81,10,1,0,0,58.19,0,0,0,0,0
4,20201205,111432,5,44,335,94.89,15.66,165.41,10,1,0,0,94.89,0,0,86.18,0,0
4,20201205,114508,3,126,5564,23.12,8.44,14.68,5,1,0,0,23.12,0,0,0,0,0
4,20201205,122330,4,29,6485,47.63,15.24,32.39,10,1,0,0,47.63,0,0,0,0,0
4,20201205,125931,4,55,4539,48.4,19.33,29.07,10,1,0,0,48.4,0,0,0,0,0
4,20201205,135255,1,143,8587,151.11,7.8,143.31,5,1,0,0,151.11,0,0,0,0,0
4,20201205,142104,4,92,4665,76.08,23.65,52.43,10,1,0,0,76.08,0,0,0,0,0
4,20201205,151042,7,155,6263,12.45,12.47,-0.02,10,1,0,0,12.45,0,0,0,0,0
4,20201205,151807,2,22,9319,45.32,7.29,38.03,5,1,0,0,45.32,0,0,0,0,0
4,20201205,154722,5,122,2071,32.54,20.56,11.98,10,1,0,0,32.54,0,0,0,0,0
4,20201205,162330,7,188,3955,49.08,8.98,40.1,5,1,0,0,49.08,0,0,0,0,0
4,20201205,163620,5,163,5198,55.52,5.02,50.5,5,1,0,0,55.52,0,0,0,0,0
4,20201205,172020,4,194,9031,144.38,34.91,162.66,10,1,53.19,0,144.38,0,0,0,0,0
4,20201205,183253,2,111,4565,32.45,16.47,35.13,10,1,0,0,32.45,0,0,19.15,0,0
6,20201205,85812,6,77,3135,6.98,8.98,-2,5,1,0,0,6.98,0,0,0,0,0
6,20201205,111536,4,56,6375,81.28,6.97,74.31,5,1,0,0,81.28,0,0,0,0,0
6,20201205,111924,2,103,22,83.12,7.98,75.14,5,1,0,0,83.12,0,0,0,0,0
6,20201205,115314,6,174,2899,133.77,10.78,134.13,10,1,11.14,0,133.77,0,0,0,0,0
6,20201205,120631,6,183,9388,31.59,13.09,29.1,10,1,0,0,31.59,0,0,10.6,0,0
6,20201205,122301,2,150,4958,107.91,6.14,101.77,5,1,0,0,107.91,0,0,0,0,0
6,20201205,122947,1,59,7429,8.17,7.46,11.42,5,1,0,0,8.17,0,0,10.71,0,0
6,20201205,124813,4,117,3453,30.07,12.52,17.55,10,1,0,0,30.07,0,0,0,0,0
6,20201205,130842,4,128,9058,13.52,15.69,-2.17,10,1,0,0,13.52,0,0,0,0,0
6,20201205,132456,1,87,4449,170,21.12,155.96,10,1,7.08,0,170,0,0,0,0,0
6,20201205,134534,4,150,9603,169.62,25.63,188.13,10,1,0,0,169.62,0,0,44.14,0,0
6,20201205,151310,5,23,7319,26.28,13.84,14.05,10,1,0,0,26.28,0,0,1.61,0,0
6,20201205,151649,5,24,1607,50.94,6.25,44.69,5,1,0,0,50.94,0,0,0,0,0
6,20201205,154402,5,43,5883,46.72,10.96,46.47,10,1,10.71,0,46.72,0,0,0,0,0
6,20201205,180943,3,89,671,152.58,23.95,128.63,10,1,0,0,152.58,0,0,0,0,0
6,20201205,182758,3,102,801,111.33,17.99,93.34,10,1,0,0,111.33,0,0,0,0,0
6,20201205,211052,3,222,3225,100.87,21.4,79.47,10,1,0,0,100.87,0,0,0,0,0
9,20201205,112841,3,118,2221,71.81,9.16,62.65,5,1,0,0,71.81,0,0,0,0,0
9,20201205,122213,7,72,2745,43.92,16.26,27.66,10,1,0,0,43.92,0,0,0,0,0
9,20201205,122427,8,50,2525,71.76,38.63,35.52,10,1,2.39,0,71.76,0,0,0,0,0
9,20201205,132210,6,104,6430,139.62,23.98,136.92,10,1,0,0,139.62,0,0,0,21.28,0
9,20201205,145220,1,289,9954,57.38,10.8,60.88,10,1,14.3,0,57.38,0,0,0,0,0
9,20201205,151149,5,84,6800,125.03,6.98,150.93,5,1,0,0,125.03,0,0,32.88,0,0
9,20201205,154341,2,121,622,133,56.69,175.11,10,1,0,0,133,0,0,98.8,0,0
9,20201205,173452,5,142,508,10,8.52,38.9,5,1,12.95,0,10,0,0,24.47,0,0
9,20201205,183007,4,188,8184,101.17,21.56,79.61,10,1,0,0,101.17,0,0,0,0,0
9,20201205,185635,5,182,3194,68.71,21.24,79.46,10,1,0,0,68.71,0,14.95,0,17.04,0
10,20201205,85420,8,13,3412,28.78,11.06,87.93,10,1,0,0,28.78,0,0,70.21,0,0
10,20201205,113147,8,146,4877,106.07,11.97,94.1,10,1,0,0,106.07,0,0,0,0,0
10,20201205,120856,8,157,5072,155.03,17.75,141.86,10,1,0,0,155.03,0,0,4.58,0,0
10,20201205,130044,8,197,9178,26.4,10.45,79.97,10,1,0,0,26.4,0,0,64.02,0,0
10,20201205,132006,8,209,3836,266.73,15.51,251.22,10,1,0,0,266.73,0,0,0,0,0
10,20201205,135748,7,255,4918,34.53,18.41,16.12,10,1,0,0,34.53,0,0,0,0,0
10,20201205,141724,7,285,1189,49.89,13.98,38.35,10,1,0,0,49.89,0,0,2.44,0,0
10,20201205,151459,4,23,4630,48.58,6.58,77.2,5,1,0,0,48.58,0,0,0,0,35.2
10,20201205,153817,6,181,9239,124.73,33.29,94.64,10,1,3.2,0,124.73,0,0,0,0,0
10,20201205,170036,3,193,6848,118.52,46.99,71.53,10,1,0,0,118.52,0,0,0,0,0
10,20201205,170155,6,252,4385,120.99,14.75,126.51,10,1,20.27,0,120.99,0,0,0,0,0
10,20201205,174041,5,138,9083,88.71,7.97,80.74,5,1,0,0,88.71,0,0,0,0,0
10,20201205,180121,4,116,7781,186.91,26.32,174.89,10,1,14.3,0,186.91,0,0,0,0,0
10,20201205,181918,4,132,9886,46.35,13.96,32.39,10,1,0,0,46.35,0,0,0,0,0
10,20201205,182009,5,159,2561,101.64,40.12,61.52,10,1,0,0,101.64,0,0,0,0,0
1,20201206,94918,2,87,3654,18.73,10.98,7.75,10,1,0,0,18.73,0,0,0,0,0
1,20201206,114418,4,79,6994,78.03,7.3,70.73,5,1,0,0,78.03,0,0,0,0,0
1,20201206,123103,4,129,3822,60.68,36.93,23.75,10,1,0,0,60.68,0,0,0,0,0
1,20201206,123237,2,235,9653,80.58,16.07,64.51,10,1,0,0,80.58,0,0,0,0,0
1,20201206,130935,4,165,5843,295.83,51.7,244.13,10,1,0,0,295.83,0,0,0,0,0
1,20201206,134823,3,57,8673,18.72,5.27,42.7,5,1,0,0,18.72,0,0,0,29.25,0
1,20201206,135134,1,64,5366,43.74,5.48,38.26,5,1,0,0,43.74,0,0,0,0,0
1,20201206,141745,4,196,191,160.3,19.82,140.48,10,1,0,0,160.3,0,0,0,0,0
1,20201206,143858,2,275,1717,71.63,25.39,46.24,10,1,0,0,71.63,0,0,0,0,0
1,20201206,195948,1,125,3787,47.94,10.38,37.56,10,1,0,0,47.94,0,0,0,0,0
2,20201206,122015,5,85,442,358.37,49.51,308.86,10,1,0,0,358.37,0,0,0,0,0
2,20201206,140728,2,41,15,72.23,15.28,56.95,10,1,0,0,72.23,0,0,0,0,0
2,20201206,151309,2,79,1294,30.36,6.28,28.97,5,1,4.89,0,30.36,0,0,0,0,0
2,20201206,161831,2,101,8359,48.26,8.81,39.45,5,1,0,0,48.26,0,0,0,0,0
2,20201206,171628,3,385,2100,219.62,13.99,205.63,10,1,0,0,219.62,0,0,0,0,0
2,20201206,174749,1,276,5092,28.37,20.09,42.42,10,1,34.14,0,28.37,0,0,0,0,0
2,20201206,182844,3,431,9852,266,6.99,261.91,5,1,2.9,0,266,0,0,0,0,0
2,20201206,193158,4,136,381,227.46,19.04,208.42,10,1,0,0,227.46,0,0,0,0,0
2,20201206,201146,1,302,2124,24.77,10.72,22.03,10,1,0,0,24.77,0,0,7.98,0,0
4,20201206,75312,1,25,954,41,7.98,139.69,5,1,0,0,41,0,0,0,106.67,0
4,20201206,124601,5,90,7489,117.08,28.81,88.27,10,1,0,0,117.08,0,0,0,0,0
4,20201206,140907,4,200,8616,173.83,15.97,157.86,10,1,0,0,173.83,0,0,0,0,0
4,20201206,141604,2,145,6340,66.56,7.06,59.5,5,1,0,0,66.56,0,0,0,0,0
4,20201206,150426,4,235,8855,23.18,15.91,7.27,10,1,0,0,23.18,0,0,0,0,0
4,20201206,151453,5,171,5939,132.33,26.41,105.92,10,1,0,0,132.33,0,0,0,0,0
4,20201206,152612,5,176,3940,161.28,20.23,141.05,10,1,0,0,161.28,0,0,0,0,0
4,20201206,170425,4,319,1449,57.29,33.26,24.03,10,1,0,0,57.29,0,0,0,0,0
4,20201206,173629,2,255,1607,183.76,11.05,172.71,10,1,0,0,183.76,0,0,0,0,0
4,20201206,182037,2,269,3232,85.43,10.51,107.28,10,1,0,0,85.43,0,0,0,32.36,0
